nodeid EntryName
5940 PPME1_HUMAN
5941 ANKH1_HUMAN
5942 HAUS4_HUMAN
5943 HAUS2_HUMAN
5944 YTHD1_HUMAN
5945 NDUS5_HUMAN
5946 KDM2A_HUMAN
5947 RHG07_HUMAN
5948 PLD3_HUMAN
5949 VATD_HUMAN
5950 ATG4B_HUMAN
5951 P4R3A_HUMAN
5952 CNR1_HUMAN
5953 IN80D_HUMAN
5954 NHP2_HUMAN
5955 NOSTN_HUMAN
5956 NT5D3_HUMAN
5957 SPSB4_HUMAN
5958 SYNP2_HUMAN
5959 KI26B_HUMAN
5960 NEBU_HUMAN
5961 NUDT9_HUMAN
5962 CRBN_HUMAN
5963 CASB_HUMAN
5964 LIMC1_HUMAN
5965 SIR2_HUMAN
5966 DNJC8_HUMAN
5967 PNRC1_HUMAN
5968 LIPB2_HUMAN
5969 ANFY1_HUMAN
5970 COBL_HUMAN
5971 RL27A_HUMAN
5972 KIF24_HUMAN
5973 MAP2_HUMAN,MTAP2_HUMAN
5974 AT2C2_HUMAN
5975 ATG2A_HUMAN
5976 NAC1_HUMAN
5977 UBXN4_HUMAN
5978 TTC8_HUMAN
5979 DDIT3_HUMAN
5980 2B14_HUMAN
5981 KANK2_HUMAN
5982 KDM1A_HUMAN
5983 PTH_HUMAN
5984 PSD12_HUMAN
5985 TBD2B_HUMAN
5986 CR056_HUMAN
5987 ATP8_HUMAN
5988 RB40C_HUMAN
5989 CUTA_HUMAN
5990 SSFA2_HUMAN
5991 TM131_HUMAN
5992 ATP5I_HUMAN
5993 DDX47_HUMAN
5994 L2GL2_HUMAN
5995 TM173_HUMAN,STING_HUMAN
5996 TOX4_HUMAN
5997 TBA3E_HUMAN
5998 C43BP_HUMAN
5999 RAC3_HUMAN
6000 SHOX_HUMAN
6001 TAOK3_HUMAN
6002 OPRX_HUMAN
6003 NUDT6_HUMAN
6004 RT33_HUMAN
6005 M3KL4_HUMAN
6006 MON1B_HUMAN
6007 IN80E_HUMAN
6008 ARP5_HUMAN
6009 MTER2_HUMAN,MTEF4_HUMAN
6010 K0232_HUMAN
6011 RL41_HUMAN
6012 CP2C9_HUMAN
6013 GET4_HUMAN
6014 ZF106_HUMAN
6015 FIS1_HUMAN
6016 MYOME_HUMAN
6017 ATG13_HUMAN
6018 ANR12_HUMAN
6019 P3C2A_HUMAN
6020 CDCA5_HUMAN
6021 SMG9_HUMAN
6022 AN32E_HUMAN
6023 ZMAT2_HUMAN
6024 IFIT5_HUMAN
6025 INT3_HUMAN
6026 SYLC_HUMAN
6027 AT2C1_HUMAN
6028 LDOC1_HUMAN
6029 RTF1_HUMAN
6030 MSL1_HUMAN
6031 TMX4_HUMAN
6032 AMRA1_HUMAN
6033 LIMD1_HUMAN
6034 SMG8_HUMAN
6035 TRI16_HUMAN
6036 DDX27_HUMAN
6037 ICT1_HUMAN
6038 PDCD1_HUMAN
6039 VATB2_HUMAN
6040 RM20_HUMAN
6041 FLT3_HUMAN
6042 COG7_HUMAN
6043 MYPT1_HUMAN
6044 ILF2_HUMAN
6045 ENOA_HUMAN
6046 ZN253_HUMAN
6047 COG4_HUMAN
6048 PGAM1_HUMAN
6049 LARP7_HUMAN
6050 S10A6_HUMAN
6051 PLXA3_HUMAN
6052 PEX19_HUMAN
6053 SSR3_HUMAN
6054 IL33_HUMAN
6055 CBX2_HUMAN
6056 CIA30_HUMAN
6057 CBX6_HUMAN
6058 TEX10_HUMAN
6059 ZGPAT_HUMAN
6060 SSU72_HUMAN
6061 ALDOA_HUMAN
6062 MBL2_HUMAN
6063 RS16_HUMAN
6064 CPSF3_HUMAN
6065 MATR3_HUMAN
6066 CYC_HUMAN
6067 FSTL1_HUMAN
6068 NAF1_HUMAN
6069 CP135_HUMAN
6070 TBCC1_HUMAN
6071 DI3L1_HUMAN
6072 CPNS1_HUMAN
6073 TIA1_HUMAN
6074 RINI_HUMAN
6075 BMP3_HUMAN
6076 SIX4_HUMAN
6077 MYO1G_HUMAN
6078 TXND5_HUMAN
6079 KI2L1_HUMAN
6080 OPA1_HUMAN
6081 MYO1E_HUMAN
6082 NOXO1_HUMAN
6083 GLCM_HUMAN
6084 ASM_HUMAN
6085 BPL1_HUMAN
6086 MED12_HUMAN
6087 PARN_HUMAN
6088 ATG9A_HUMAN
6089 PSMG2_HUMAN
6090 THOC2_HUMAN
6091 MFN2_HUMAN
6092 NLTP_HUMAN
6093 B3AT_HUMAN
6094 KIF23_HUMAN
6095 RM12_HUMAN
6096 CSR2B_HUMAN
6097 LRRK2_HUMAN
6098 CPEB3_HUMAN
6099 PGK1_HUMAN
6100 TPC2L_HUMAN
6101 RS6_HUMAN
6102 B9D2_HUMAN
6103 IST1_HUMAN
6104 CENPC_HUMAN
6105 TARA_HUMAN
6106 1C12_HUMAN
6107 KCC1D_HUMAN
6108 GLPK_HUMAN
6109 TIGIT_HUMAN
6110 DHB7_HUMAN
6111 SPSB3_HUMAN
6112 DPB1_HUMAN
6113 PPM1K_HUMAN
6114 PP2BC_HUMAN
6115 ANR17_HUMAN
6116 MED27_HUMAN
6117 CB088_HUMAN
6118 FRAT1_HUMAN
6119 CP3A5_HUMAN
6120 K0947_HUMAN,ICE1_HUMAN
6121 STAB1_HUMAN
6122 PUR8_HUMAN
6123 SODM_HUMAN
6124 MLKL_HUMAN
6125 UBL7_HUMAN
6126 LAMB2_HUMAN
6127 CERU_HUMAN
6128 PILRA_HUMAN
6129 ZC12A_HUMAN
6130 MSTO1_HUMAN
6131 COX11_HUMAN
6132 NAT14_HUMAN
6133 TBL1X_HUMAN
6134 ZSC18_HUMAN
6135 RGS14_HUMAN
6136 RS15_HUMAN
6137 AP4S1_HUMAN
6138 AN32B_HUMAN
6139 PAR1_HUMAN
6140 TRM6_HUMAN
6141 CEAM5_HUMAN
6142 RM44_HUMAN
6143 CP2E1_HUMAN
6144 PTN5_HUMAN
6145 RL13A_HUMAN
6146 GLYG_HUMAN
6147 MRP1_HUMAN
6148 ECE2_HUMAN
6149 MPZL3_HUMAN
6150 SYHM_HUMAN
6151 ZN746_HUMAN
6152 GAMT_HUMAN
6153 CLIC1_HUMAN
6154 LGUL_HUMAN
6155 NAGK_HUMAN
6156 GLRX5_HUMAN
6157 BST2_HUMAN
6158 ARPC5_HUMAN
6159 BCAT2_HUMAN
6160 ALG8_HUMAN
6161 BUD31_HUMAN
6162 SKA2_HUMAN
6163 BATF2_HUMAN
6164 EGLN1_HUMAN
6165 K6PP_HUMAN,PFKAP_HUMAN
6166 FCRL4_HUMAN
6167 MMSA_HUMAN
6168 EGR2_HUMAN
6169 RBM6_HUMAN
6170 BT3A1_HUMAN
6171 CK074_HUMAN
6172 P121C_HUMAN
6173 TMED7_HUMAN
6174 NDK7_HUMAN
6175 PCGF5_HUMAN
6176 MAPK3_HUMAN
6177 COX3_HUMAN
6178 RL31_HUMAN
6179 K6PF_HUMAN,PFKAM_HUMAN
6180 HXC4_HUMAN
6181 EAF1_HUMAN
6182 K319L_HUMAN
6183 HSP76_HUMAN
6184 NFRKB_HUMAN
6185 ECHA_HUMAN
6186 DNJB4_HUMAN
6187 LMAN2_HUMAN
6188 ATP5E_HUMAN
6189 ZN420_HUMAN
6190 FBX25_HUMAN
6191 ALDH2_HUMAN
6192 RB15B_HUMAN
6193 PAPD1_HUMAN
6194 PPR3B_HUMAN
6195 MAFIP_HUMAN
6196 TUFT1_HUMAN
6197 TSP4_HUMAN
6198 TPM3_HUMAN
6199 PEX6_HUMAN
6200 LYAG_HUMAN
6201 CLK3_HUMAN
6202 NTRI_HUMAN
6203 CEBPE_HUMAN
6204 RDH12_HUMAN
6205 TFP11_HUMAN
6206 GNPTA_HUMAN
6207 EGFL8_HUMAN
6208 WWC2_HUMAN
6209 RDH13_HUMAN
6210 RB40B_HUMAN
6211 EDC4_HUMAN
6212 AF17_HUMAN
6213 CO5A1_HUMAN
6214 ADH1B_HUMAN
6215 RUFY1_HUMAN
6216 NUF2_HUMAN
6217 CO9A3_HUMAN
6218 PD1L1_HUMAN
6219 RUSC2_HUMAN
6220 RPR1A_HUMAN
6221 PIHD1_HUMAN
6222 NDUB7_HUMAN
6223 WNT7B_HUMAN
6224 USPL1_HUMAN
6225 ADCK1_HUMAN
6226 GPX4_HUMAN
6227 ACPM_HUMAN
6228 RT06_HUMAN
6229 TDRD3_HUMAN
6230 TEAD3_HUMAN
6231 F120B_HUMAN
6232 GPTC8_HUMAN
6233 ECH1_HUMAN
6234 OAS1_HUMAN
6235 RT31_HUMAN
6236 RIPK4_HUMAN
6237 NDK6_HUMAN
6238 FAD1_HUMAN
6239 TMED9_HUMAN
6240 DSE_HUMAN
6241 CYB_HUMAN
6242 PRCC_HUMAN
6243 SURF4_HUMAN
6244 KC1AL_HUMAN
6245 SERC_HUMAN
6246 MTMR6_HUMAN
6247 F110A_HUMAN
6248 ASB8_HUMAN
6249 WNT4_HUMAN
6250 NKD2_HUMAN
6251 EVI2A_HUMAN
6252 TIM8B_HUMAN
6253 F110C_HUMAN
6254 RAB7B_HUMAN
6255 TPC1_HUMAN
6256 CL045_HUMAN
6257 LPAR1_HUMAN
6258 DPOG2_HUMAN
6259 PCM1_HUMAN
6260 F188A_HUMAN
6261 CLC7A_HUMAN
6262 TMM33_HUMAN
6263 MARE2_HUMAN
6264 HXK3_HUMAN
6265 PLAC9_HUMAN
6266 AIG1_HUMAN
6267 YYAP1_HUMAN
6268 SURF1_HUMAN
6269 B3GT2_HUMAN
6270 LGMN_HUMAN
6271 NOL11_HUMAN
6272 TM165_HUMAN
6273 IL24_HUMAN
6274 HMOX2_HUMAN
6275 ZCH14_HUMAN
6276 CBPD_HUMAN
6277 6PGD_HUMAN
6278 EGLN3_HUMAN
6279 FBX6_HUMAN
6280 RNH1_HUMAN
6281 CCNC_HUMAN
6282 AT12A_HUMAN
6283 TPIS_HUMAN
6284 RIOK2_HUMAN
6285 FBX38_HUMAN
6286 CCHCR_HUMAN
6287 SPEE_HUMAN
6288 RS29_HUMAN
6289 PDK3_HUMAN
6290 RL37_HUMAN
6291 FAHD1_HUMAN
6292 5NT3_HUMAN,5NT3A_HUMAN
6293 SIPA1_HUMAN
6294 S43A3_HUMAN
6295 RPA12_HUMAN
6296 SE6L2_HUMAN
6297 CXAR_HUMAN
6298 SEC62_HUMAN
6299 DEPD7_HUMAN
6300 ECHB_HUMAN
6301 CA122_HUMAN
6302 DHRS2_HUMAN
6303 SOCS6_HUMAN
6304 PYRG2_HUMAN
6305 PCGF3_HUMAN
6306 ZC3HD_HUMAN
6307 MGMT_HUMAN
6308 ATAD2_HUMAN
6309 MYCPP_HUMAN
6310 NEU1A_HUMAN,NEUL1_HUMAN
6311 CALB1_HUMAN
6312 BC11A_HUMAN
6313 SMCA1_HUMAN
6314 KDM2B_HUMAN
6315 DMAP1_HUMAN
6316 CE164_HUMAN
6317 NO66_HUMAN
6318 RBM15_HUMAN
6319 INT1_HUMAN
6320 LFG4_HUMAN
6321 CTCFL_HUMAN
6322 ABHGA_HUMAN
6323 DACT1_HUMAN
6324 ANFB_HUMAN
6325 INT5_HUMAN
6326 MO4L2_HUMAN
6327 MYSM1_HUMAN
6328 LCOR_HUMAN
6329 KAD4_HUMAN
6330 CTBL1_HUMAN
6331 SOX30_HUMAN
6332 FBX31_HUMAN
6333 NAB1_HUMAN
6334 CENPS_HUMAN
6335 PHF19_HUMAN
6336 LZTR1_HUMAN
6337 BCL7C_HUMAN
6338 DPY30_HUMAN
6339 KLF8_HUMAN
6340 CHERP_HUMAN
6341 NKX22_HUMAN
6342 NRF1_HUMAN
6343 BCORL_HUMAN
6344 KDM1B_HUMAN
6345 RAB5B_HUMAN
6346 FLI1_HUMAN
6347 ING3_HUMAN
6348 H12_HUMAN
6349 SNAI2_HUMAN
6350 MS3L1_HUMAN
6351 UFC1_HUMAN
6352 KAT7_HUMAN
6353 HAS2_HUMAN,HYAS2_HUMAN
6354 H2B1B_HUMAN
6355 UFD1_HUMAN
6356 ZNF70_HUMAN
6357 FOXA3_HUMAN
6358 PRC2A_HUMAN
6359 DPOLN_HUMAN
6360 SHOX2_HUMAN
6361 ZN217_HUMAN
6362 MTMR4_HUMAN
6363 RAB5C_HUMAN
6364 EMC1_HUMAN
6365 RBMX_HUMAN
6366 TSSK6_HUMAN
6367 IPO4_HUMAN
6368 SRSF1_HUMAN
6369 CXA1_HUMAN
6370 RN122_HUMAN
6371 OXA1L_HUMAN
6372 CAB39_HUMAN
6373 TBX21_HUMAN
6374 HOIL1_HUMAN
6375 DHI2_HUMAN
6376 SSBP3_HUMAN
6377 F175B_HUMAN
6378 RFOX1_HUMAN
6379 NOC2L_HUMAN
6380 CDCA4_HUMAN
6381 NKX25_HUMAN
6382 FBXL5_HUMAN
6383 TNIP3_HUMAN
6384 NR2E1_HUMAN
6385 VDAC2_HUMAN
6386 ZBTB4_HUMAN
6387 JADE2_HUMAN
6388 ZN274_HUMAN
6389 ANR55_HUMAN
6390 ROBO1_HUMAN
6391 MYBPP_HUMAN
6392 FAP24_HUMAN
6393 PP1RA_HUMAN
6394 SSX2_HUMAN
6395 CHIP_HUMAN
6396 HXA5_HUMAN
6397 NLE1_HUMAN
6398 ADNP_HUMAN
6399 ZN200_HUMAN
6400 NFE4_HUMAN
6401 COPR5_HUMAN,COPRS_HUMAN
6402 ANM3_HUMAN
6403 XRCC6_HUMAN
6404 CPSF4_HUMAN
6405 ELAV2_HUMAN
6406 BI2L1_HUMAN
6407 WAC_HUMAN
6408 IRF6_HUMAN
6409 SETMR_HUMAN
6410 ZBT7B_HUMAN
6411 OSBL5_HUMAN
6412 WFDC5_HUMAN
6413 PAI2_HUMAN
6414 MTOR_HUMAN
6415 ZN597_HUMAN
6416 MYEF2_HUMAN
6417 MSH3_HUMAN
6418 NUT_HUMAN,NUTM1_HUMAN
6419 E2AK4_HUMAN
6420 DPOLB_HUMAN
6421 KDM3A_HUMAN
6422 GO45_HUMAN
6423 ASUN_HUMAN
6424 PRIC3_HUMAN
6425 HXC9_HUMAN
6426 SNAI3_HUMAN
6427 CCL2_HUMAN
6428 KLDC5_HUMAN,KLH42_HUMAN
6429 U2AF1_HUMAN
6430 MAZ_HUMAN
6431 ATAD5_HUMAN
6432 GATA3_HUMAN
6433 CD11B_HUMAN
6434 SSX3_HUMAN
6435 MEIS2_HUMAN
6436 HXD9_HUMAN
6437 EPM2A_HUMAN
6438 ZN668_HUMAN
6439 ZKSC5_HUMAN
6440 TOP3A_HUMAN
6441 RCC1_HUMAN
6442 KBTBA_HUMAN,KLH41_HUMAN
6443 FXRD2_HUMAN
6444 H2B1A_HUMAN
6445 ST65G_HUMAN
6446 NUCG_HUMAN
6447 CDN2D_HUMAN
6448 AXIN1_HUMAN
6449 LRIF1_HUMAN
6450 HXD3_HUMAN
6451 KCD11_HUMAN
6452 CACO1_HUMAN
6453 RED1_HUMAN
6454 KLF13_HUMAN
6455 OTUB2_HUMAN
6456 ZN281_HUMAN
6457 UIF_HUMAN
6458 AURKA_HUMAN
6459 RNF12_HUMAN
6460 ZMIZ2_HUMAN
6461 ZF64A_HUMAN
6462 TEFM_HUMAN
6463 KANL1_HUMAN
6464 SRSF3_HUMAN
6465 PXK_HUMAN
6466 TADA3_HUMAN
6467 F214B_HUMAN
6468 WFS1_HUMAN
6469 TPX2_HUMAN
6470 BABA1_HUMAN
6471 CNOT2_HUMAN
6472 SIVA_HUMAN
6473 ZN232_HUMAN
6474 SYF2_HUMAN
6475 SE1L1_HUMAN
6476 MID51_HUMAN
6477 FND3B_HUMAN
6478 WDR53_HUMAN
6479 TONSL_HUMAN
6480 REPI1_HUMAN
6481 SYNE4_HUMAN
6482 TBX20_HUMAN
6483 TRI15_HUMAN
6484 CUED2_HUMAN
6485 PROP1_HUMAN
6486 NSUN2_HUMAN
6487 RN187_HUMAN
6488 RRAGB_HUMAN
6489 SAC1_HUMAN
6490 KIF4A_HUMAN
6491 MET17_HUMAN
6492 F16P1_HUMAN
6493 SRSF2_HUMAN
6494 NNRD_HUMAN
6495 EHMT1_HUMAN
6496 FLIP1_HUMAN
6497 ZN395_HUMAN
6498 AMMR1_HUMAN
6499 MCI_HUMAN,MCIN_HUMAN
6500 STPAP_HUMAN
6501 DDIT4_HUMAN
6502 ZSWM7_HUMAN
6503 AJUBA_HUMAN
6504 IN80C_HUMAN
6505 FBXW8_HUMAN
6506 ZN417_HUMAN
6507 PALB2_HUMAN
6508 DKC1_HUMAN
6509 RBM25_HUMAN
6510 CNO6L_HUMAN
6511 HXA3_HUMAN
6512 HXB13_HUMAN
6513 ZN263_HUMAN
6514 DBC1_HUMAN,BRNP1_HUMAN
6515 UNKL_HUMAN
6516 CERS2_HUMAN
6517 SRR_HUMAN
6518 BRPF1_HUMAN
6519 AXIN2_HUMAN
6520 MTUS2_HUMAN
6521 GATA_HUMAN
6522 NANOG_HUMAN
6523 CC116_HUMAN
6524 AGO4_HUMAN
6525 EVI5_HUMAN
6526 POLK_HUMAN
6527 SP16H_HUMAN
6528 TBPL2_HUMAN
6529 CE57L_HUMAN
6530 ANM7_HUMAN
6531 STRUM_HUMAN
6532 CT453_HUMAN
6533 SNX15_HUMAN
6534 CT455_HUMAN
6535 RS10_HUMAN
6536 TI17B_HUMAN
6537 SMAP_HUMAN
6538 CH033_HUMAN
6539 TSG10_HUMAN
6540 F118B_HUMAN
6541 DUS23_HUMAN
6542 AMER1_HUMAN
6543 SMU1_HUMAN
6544 CF165_HUMAN
6545 JOS1_HUMAN
6546 RABEK_HUMAN
6547 ALKB4_HUMAN
6548 TMM11_HUMAN
6549 PTPM1_HUMAN
6550 PTSS1_HUMAN
6551 GLYM_HUMAN
6552 CX057_HUMAN
6553 HNRLL_HUMAN
6554 P2R3C_HUMAN
6555 EIF1A_HUMAN
6556 TROAP_HUMAN
6557 YIPF2_HUMAN
6558 RWD2B_HUMAN
6559 RBM11_HUMAN
6560 PPR3C_HUMAN
6561 KC1G1_HUMAN
6562 NIPS1_HUMAN
6563 CK057_HUMAN
6564 RPN2_HUMAN
6565 KS6A6_HUMAN
6566 RCOR3_HUMAN
6567 SEP15_HUMAN
6568 TRAM1_HUMAN
6569 KLF10_HUMAN
6570 CENPU_HUMAN
6571 SPT4H_HUMAN
6572 ATPF2_HUMAN
6573 TBC23_HUMAN
6574 UFM1_HUMAN
6575 Z385C_HUMAN
6576 PPM1E_HUMAN
6577 F18A1_HUMAN,AB17A_HUMAN
6578 TIM16_HUMAN
6579 TT23L_HUMAN
6580 SEPT7_HUMAN
6581 RAB31_HUMAN
6582 MEST_HUMAN
6583 MTMRC_HUMAN
6584 F1892_HUMAN
6585 AT1B1_HUMAN
6586 GLP3L_HUMAN
6587 MRM1_HUMAN
6588 ATPO_HUMAN
6589 ARIP4_HUMAN
6590 MESD_HUMAN
6591 DUS2_HUMAN
6592 BT2A2_HUMAN
6593 CDK14_HUMAN
6594 MLL1_HUMAN,KMT2A_HUMAN
6595 PCKGC_HUMAN
6596 OAS3_HUMAN
6597 NSD3_HUMAN
6598 LATS2_HUMAN
6599 SREK1_HUMAN
6600 NLRX1_HUMAN
6601 F203A_HUMAN
6602 ASIC3_HUMAN
6603 TXNL1_HUMAN
6604 SIR7_HUMAN
6605 JMJD6_HUMAN
6606 ARAP1_HUMAN
6607 RHG32_HUMAN
6608 GL1AD_HUMAN
6609 PHAG1_HUMAN
6610 LTOR3_HUMAN
6611 NOP56_HUMAN
6612 SVIL_HUMAN
6613 TBB4B_HUMAN
6614 CENPH_HUMAN
6615 AZI2_HUMAN
6616 TPC2A_HUMAN
6617 DRB5_HUMAN
6618 RFOX2_HUMAN
6619 ZFP91_HUMAN
6620 ARRD3_HUMAN
6621 HA27_HUMAN
6622 CEP63_HUMAN
6623 PLEC_HUMAN
6624 SMRCD_HUMAN
6625 DCAF7_HUMAN
6626 STN1_HUMAN
6627 SRS11_HUMAN
6628 DCAF4_HUMAN
6629 HSF2_HUMAN
6630 NSF1C_HUMAN
6631 UN93B_HUMAN
6632 BOK_HUMAN
6633 YAED1_HUMAN
6634 FAN1_HUMAN
6635 CDC45_HUMAN
6636 TTI2_HUMAN
6637 ISG15_HUMAN
6638 BPAEB_HUMAN
6639 COPG1_HUMAN
6640 HXB4_HUMAN
6641 STML1_HUMAN
6642 JOS2_HUMAN
6643 CENPP_HUMAN
6644 CNDD3_HUMAN
6645 2B11_HUMAN
6646 WBP5_HUMAN
6647 KIBRA_HUMAN
6648 DRA_HUMAN
6649 UBP2_HUMAN
6650 S10AA_HUMAN
6651 MIB2_HUMAN
6652 COX14_HUMAN
6653 CHD7_HUMAN
6654 CREST_HUMAN
6655 DCA16_HUMAN
6656 ELL_HUMAN
6657 PHF8_HUMAN
6658 CENPT_HUMAN
6659 CENPQ_HUMAN
6660 ERLN2_HUMAN
6661 DCAF8_HUMAN
6662 CD11A_HUMAN
6663 SRSF7_HUMAN
6664 RRP8_HUMAN
6665 2B32_HUMAN
6666 SARM1_HUMAN
6667 ZBT46_HUMAN
6668 KDM5C_HUMAN
6669 SMBT1_HUMAN
6670 TKN1_HUMAN
6671 KLF16_HUMAN
6672 VPRBP_HUMAN
6673 ASCC3_HUMAN
6674 STMN1_HUMAN
6675 F125A_HUMAN,MB12A_HUMAN
6676 CTU1_HUMAN
6677 LHX3_HUMAN
6678 KDM6A_HUMAN
6679 BRX1_HUMAN
6680 PDCD5_HUMAN
6681 UBE3D_HUMAN
6682 NNRE_HUMAN
6683 CDK16_HUMAN
6684 HAUS8_HUMAN
6685 LEU1_HUMAN
6686 SGMR1_HUMAN
6687 KDM4B_HUMAN
6688 KLH21_HUMAN
6689 F125B_HUMAN,MB12B_HUMAN
6690 SESQ1_HUMAN
6691 MMS22_HUMAN
6692 VIGLN_HUMAN
6693 DNJB8_HUMAN
6694 REG1B_HUMAN
6695 SRSF9_HUMAN
6696 NHLC1_HUMAN
6697 DHX58_HUMAN
6698 DCAF5_HUMAN
6699 SYWC_HUMAN
6700 ANKR6_HUMAN
6701 RHG35_HUMAN
6702 UBR2_HUMAN
6703 MNF1_HUMAN,UQCC2_HUMAN
6704 TNF10_HUMAN
6705 NGLY1_HUMAN
6706 GCYA2_HUMAN
6707 PTPRC_HUMAN
6708 FA21C_HUMAN
6709 LRRF1_HUMAN
6710 NDUA6_HUMAN
6711 TXLNA_HUMAN
6712 K2C5_HUMAN
6713 MAGC2_HUMAN
6714 DX39B_HUMAN
6715 MYCD_HUMAN
6716 ERLN1_HUMAN
6717 EXOC1_HUMAN
6718 PHF7_HUMAN
6719 TPPC8_HUMAN
6720 NEUL4_HUMAN
6721 LMBL2_HUMAN
6722 CBPE_HUMAN
6723 PSG9_HUMAN
6724 MAGG1_HUMAN
6725 NADE_HUMAN
6726 CORO7_HUMAN
6727 FBX42_HUMAN
6728 SIGL5_HUMAN
6729 UFL1_HUMAN
6730 F219A_HUMAN
6731 ELOA2_HUMAN
6732 IBP5_HUMAN
6733 TYDP2_HUMAN
6734 MZT2B_HUMAN
6735 MF2NB_HUMAN
6736 NCPR_HUMAN
6737 TCP1L_HUMAN
6738 DCA10_HUMAN
6739 UMPS_HUMAN
6740 ASPC1_HUMAN
6741 IL37_HUMAN
6742 P20L1_HUMAN
6743 ETV1_HUMAN
6744 ANR52_HUMAN
6745 YBEY_HUMAN
6746 SCAFB_HUMAN
6747 F208B_HUMAN
6748 MOB1A_HUMAN
6749 CG044_HUMAN
6750 TBB4A_HUMAN
6751 SUGP2_HUMAN
6752 BPIA1_HUMAN
6753 TPRN_HUMAN
6754 CCZ1B_HUMAN
6755 UBP3_HUMAN
6756 NDUA9_HUMAN
6757 TSN17_HUMAN
6758 ARC1A_HUMAN
6759 MAK_HUMAN
6760 SRS12_HUMAN
6761 ASIC2_HUMAN
6762 RSG1_HUMAN
6763 GGE2D_HUMAN
6764 AZI1_HUMAN,CP131_HUMAN
6765 SOGA1_HUMAN
6766 SPE39_HUMAN
6767 SRSF4_HUMAN
6768 CDK12_HUMAN
6769 LTN1_HUMAN
6770 VP33B_HUMAN
6771 ENDOV_HUMAN
6772 APC16_HUMAN
6773 CWC27_HUMAN
6774 TRI65_HUMAN
6775 PP6R1_HUMAN
6776 AP5B1_HUMAN
6777 DQA1_HUMAN
6778 MTNB_HUMAN
6779 MOB1B_HUMAN
6780 RS20_HUMAN
6781 P33MX_HUMAN
6782 TM230_HUMAN
6783 NPRL2_HUMAN
6784 MARF1_HUMAN
6785 MPC2_HUMAN
6786 DYST_HUMAN
6787 HACE1_HUMAN
6788 LTOR1_HUMAN
6789 PRR5L_HUMAN
6790 BACD1_HUMAN
6791 PP6R2_HUMAN
6792 PPR21_HUMAN
6793 CDK20_HUMAN
6794 GPAN1_HUMAN
6795 KRT81_HUMAN
6796 SLX4_HUMAN
6797 DCA11_HUMAN
6798 DEND_HUMAN
6799 RBEL1_HUMAN,RABL6_HUMAN
6800 KAISO_HUMAN
6801 ANR27_HUMAN
6802 MOB3B_HUMAN
6803 CS010_HUMAN
6804 TMUB1_HUMAN
6805 DCTP1_HUMAN
6806 MIA40_HUMAN
6807 CAAP1_HUMAN
6808 GALT_HUMAN
6809 NOE2_HUMAN
6810 EMC2_HUMAN
6811 MZT1_HUMAN
6812 WDR61_HUMAN
6813 IGFL1_HUMAN
6814 BACD3_HUMAN
6815 S35G2_HUMAN
6816 ARMC7_HUMAN
6817 DPTOR_HUMAN
6818 SIR4_HUMAN
6819 F208A_HUMAN,TASOR_HUMAN
6820 JARD2_HUMAN
6821 ATP5H_HUMAN
6822 SRSF5_HUMAN
6823 COR2A_HUMAN
6824 ZMY19_HUMAN
6825 BD1L1_HUMAN
6826 WDR18_HUMAN
6827 CRBA2_HUMAN
6828 VPS4A_HUMAN
6829 BACD2_HUMAN
6830 NSL1_HUMAN
6831 ILVBL_HUMAN
6832 PP6R3_HUMAN
6833 RS24_HUMAN
6834 STIM1_HUMAN
6835 SPICE_HUMAN
6836 FOPNL_HUMAN
6837 CDK18_HUMAN
6838 SC24B_HUMAN
6839 MID49_HUMAN
6840 CK049_HUMAN
6841 ZN219_HUMAN
6842 FAT4_HUMAN
6843 EID3_HUMAN
6844 NSE4A_HUMAN
6845 RRP12_HUMAN
6846 LPIN1_HUMAN
6847 NSE1_HUMAN
6848 PBIP1_HUMAN
6849 N4BP1_HUMAN
6850 AT2B1_HUMAN
6851 PGAM5_HUMAN
6852 ZN366_HUMAN
6853 NADAP_HUMAN
6854 MFAP1_HUMAN
6855 RLA0_HUMAN
6856 KRI1_HUMAN
6857 SURF6_HUMAN
6858 ZC3H8_HUMAN
6859 ZC3HF_HUMAN
6860 PR38A_HUMAN
6861 MAGF1_HUMAN
6862 SPS2L_HUMAN
6863 PP12C_HUMAN
6864 GPTC2_HUMAN
6865 WDR55_HUMAN
6866 SHRPN_HUMAN
6867 LA_HUMAN
6868 RBM5_HUMAN
6869 TAB3_HUMAN
6870 RBM4_HUMAN
6871 RBMX2_HUMAN
6872 DHX8_HUMAN
6873 F10C1_HUMAN
6874 PRP8_HUMAN
6875 NTNG2_HUMAN
6876 CQ085_HUMAN
6877 RT27_HUMAN
6878 WDR83_HUMAN
6879 PRP31_HUMAN
6880 TIAR_HUMAN
6881 FXL15_HUMAN
6882 HEMGN_HUMAN
6883 K1967_HUMAN
6884 RALY_HUMAN
6885 NKAP_HUMAN
6886 ARGL1_HUMAN
6887 SNRPA_HUMAN
6888 DHX16_HUMAN
6889 RBM10_HUMAN
6890 HECW1_HUMAN
6891 RU2B_HUMAN
6892 ZN207_HUMAN
6893 PQBP1_HUMAN
6894 DGC14_HUMAN
6895 FRMD5_HUMAN
6896 HNRH2_HUMAN
6897 CCD12_HUMAN
6898 RBM7_HUMAN
6899 ISY1_HUMAN
6900 PRP17_HUMAN
6901 ROA0_HUMAN
